id,content,label
neg_67.jpg,Two women are embracing each other while people watch,3
neg_670.jpg,The riot police and the people are facing each other,2
neg_671.jpg,An infant is blocking both ears from the fight between the couple behind,1
neg_672.jpg,"Many people, especially black people, are gathering and demonstrating",2
neg_673.jpg,A woman sitting in a movie theater seat opens her mouth while looking at the screen,0
neg_674.jpg,Men with lights like torches gather at night and scream something,0
neg_675.jpg,Shooting staff and horsemen surround men who are carried on stretchers.,0
neg_676.jpg,"With several men lining up, one man speaks in front of multiple microphones",2
neg_677.jpg,Many people gathered cross each other\'s hands in front of each other and join hands with the next person,2
neg_678.jpg,Many black women are running,2
neg_679.jpg,Many people are demonstrating each other,2
neg_680.jpg,Several men with Indian flags and portraits lie side by side and sue something,2
neg_681.jpg,"People with orange flags gathered, displaying photos and curtains, and protesting",2
neg_682.jpg,Two men behind the police are distorting their faces,2
neg_683.jpg,Two women sitting on the couch and cuddling and staring at each other with difficult faces,3
neg_684.jpg,"Many people are crowded, mainly those who wear pink hats.",2
neg_685.jpg,"People gather, raise their hands and cry out",2
neg_686.jpg,Several women have harsh faces and are holding placards,2
neg_687.jpg,Many men are demonstrating with orange flags and placards,2
neg_688.jpg,Two women screaming with their hands on their heads,1
neg_689.jpg,Many people have orange flags and placards,1
neg_69.jpg,My mother is trying to pull away her daughter who wants to ride on a swing,3
neg_690.jpg,Many people are raising their arms and screaming around a flame that burns something,2
neg_691.jpg,The protesters centered on women and the police are engaged,1
neg_692.jpg,Many people gather and protest with their arms raised or screaming,2
neg_693.jpg,Many people are protesting by raising a placard or raising their index finger,2
neg_694.jpg,A woman with a placard on a stroller is walking in a corner where many people march,2
neg_695.jpg,Many demonstrators and riot police are attacking and defending across the fence,0
neg_696.jpg,A man with a bill on his hat like a lion\'s cage is laughing,0
neg_697.jpg,A man wearing green clothes is pushing up his right hand in a corner of many people standing and sitting,2
neg_698.jpg,Several men are running away from running policemen,0
neg_699.jpg,A large number of people are marching with two horizontal women wearing colorful national costumes.,1
neg_700.jpg,People gather and demonstrate with a placard,2
neg_701.jpg,Five men wearing helmets gather to discuss something,2
neg_702.jpg,People gather for a demonstration at night,2
neg_703.jpg,"At one corner of the demo group, a woman is screaming something with both hands holding a placard.",2
neg_704.jpg,"Women wearing a lot of colorful national costumes are lined up in two rows, demonstrating by holding banners and pushing up fists",2
neg_705.jpg,Several people are gathering and spreading a curtain depicting a portrait of someone,2
neg_706.jpg,Many people are demonstrating by raising their crossed portraits and raising their arms.,2
neg_707.jpg,"Many people hold banners, placards, push their arms, and protest violently",2
neg_708.jpg,Many people are protesting by raising their arms or kicking their portraits,2
neg_709.jpg,A girl with a grumpy face is holding her mother\'s hand on her shoulder and her sister watches,2
neg_710.jpg,People on motorcycles are running in groups with orange flags etc.,2
neg_711.jpg,Several people are gathering near the wrapping car,2
neg_712.jpg,"Many people raise their placards, arms, and scream",2
neg_713.jpg,"A lot of black people gathered, each crossing their hands overhead and making a cross mark",2
neg_714.jpg,Many people are crowded and holding placards,2
neg_715.jpg,"In the theater seats, multiple people are looking at the screen and closing their eyes with high emotions.",3
neg_716.jpg,"Among many people, one of the black men is pointing at the side of the riot squad and giving a microphone speech",2
neg_717.jpg,"Many people are gathering at night, such as holding a large placard",2
neg_718.jpg,The mother watches the whispering child kindly from the front.,3
neg_719.jpg,Many people are demonstrating by holding placards.,2
neg_720.jpg,"Many people gathered over the fence, protesting with placards and fists",2
neg_721.jpg,A woman holding a placard with her left hand is crying as many people gather at the demonstration,2
neg_722.jpg,Several people stare at the screen with surprised faces in a movie theater seat,3
neg_723.jpg,Many soldiers are marching while soldiers solidify their heads and sides,2
neg_724.jpg,Two men standing with a placard in front of their chest,2
neg_725.jpg,"At night, people stand and hang out on a wide road like a highway.",0
neg_726.jpg,"Demonstration activities are being carried out with the banners at the top, raising hands as many people raise their hands.",2
neg_727.jpg,Several people are demonstrating with a placard and arms raised with a banner at the top.,2
neg_728.jpg,"Many people are marching on the sidewalk beside the road, mainly black people dressed in black",2
neg_729.jpg,Multiple people are watching movies while opening their mouths and shouting,2
neg_730.jpg,Many people have placards and are marching in the building,2
neg_731.jpg,Four people lie on the road on their backs and are protesting,2
neg_732.jpg,Two girls sit side by side and have a difficult face and hug each other strongly,3
neg_733.jpg,A woman sitting on a log snuggles up next to a woman who hangs and holds her shoulder,3
neg_734.jpg,A child has a cold gaze at a fighting couple,1
neg_735.jpg,Children sitting side by side in a classroom like an infant classroom are saying something loudly,3
neg_736.jpg,People with crossed portraits and flags are demonstrating.,2
neg_737.jpg,A man sitting next to him is praising a woman who is crying against the back of one hand,3
neg_738.jpg,Many people gather and raise their hands,2
neg_739.jpg,"A large number of people are crowded, starting with women who line up in a row in colorful national costumes.",2
neg_740.jpg,People with placards are protesting,2
neg_741.jpg,Many people with orange flags and placards are gathering and demonstrating,2
neg_742.jpg,Many people gather while banners and flags are raised,2
neg_743.jpg,A large number of children sit in their seats and watch movies,2
neg_744.jpg,People are violently protesting by hitting someone\'s portrait with shoes,2
neg_745.jpg,Many boys and girls with rebellious expressions and attitudes are gathered and stood,2
neg_746.jpg,Several black people straddled some monuments and raised their right hand and protested,2
neg_747.jpg,Many people gathered and protested by holding placards and curtains and holding their arms crossed,2
neg_748.jpg,"In a mansion at night, three men and women look in the same direction and try to look for something.",3
neg_749.jpg,Several black people are protesting with portraits of someone in the city,2
neg_750.jpg,People gather and hit someone\'s portrait with footwear or raise fists or placards,2
neg_751.jpg,"In front of the white-walled building, people gathered for protests with flyers etc.",2
neg_752.jpg,People with banners and placards gather in the city and are protesting,2
neg_753.jpg,People with banners and placards gather in the city and are protesting,2
neg_754.jpg,"While many people gather in protests, three men display banners and placards",2
neg_755.jpg,Three men are showing banners and placards as people protest,2
neg_756.jpg,Men with placards gathered for demonstration,2
neg_757.jpg,"Several people, mainly black people, gather in the city",2
neg_758.jpg,"Several people, mainly black people, gather on the sidewalk in the city",2
neg_759.jpg,Several people gather for a demonstration in a dimly lit building,2
neg_760.jpg,"While a large number of people are crowded, one man is supported so that his arms are restrained",2
neg_761.jpg,The woman next door comforts a woman crying,3
neg_762.jpg,People around the old women gathered behind the banner and protested by raising their hands,2
neg_763.jpg,"Next to the woman reaching out to give up, the man is sitting on the couch leaning forward and facing away.",1
neg_764.jpg,Two people in front of the fence are facing each other and extending both hands against each other,0
neg_765.jpg,Two of the men who hung a thing like a medal around their necks are hanging their hands,0
neg_766.jpg,"Many women gathered to hold a protest by holding curtains, placards, raising their hands, etc.",2
neg_767.jpg,A large number of men gather in an orderly manner in the building and make a gesture of scooping water with their palms,2
neg_768.jpg,"Many people are crowded, pointing their camera or microphone at someone on the platform",1
neg_769.jpg,Many men protest by slamming someone\'s portrait with their shoes or pushing their fists up,2
neg_770.jpg,People line up at the foot of the sidewalk with placards and are protesting,2
neg_771.jpg,"At night, as people gather, the policeman asks and faces one person",0
neg_772.jpg,"People, mainly black women, gather and hold a placard to show protest",2
neg_773.jpg,"While many people have placards and are walking around the city, a woman screams with a hand in her mouth",2
neg_774.jpg,Many people are marching on the street with flags and bill placards,2
neg_776.jpg,A lot of women with babies with cloth wrapped around their heads gathered in the room.,3
neg_777.jpg,A woman in a white shirt has her arms crossed and is looking down on a woman who looks into her with a smile.,3
neg_778.jpg,"Many people gathered for demonstrations, such as holding placards",2
neg_779.jpg,Protesters pass in a row in front of a line of soldiers turning their muzzle,0
neg_780.jpg,Many people are protesting with placards and arms raised in the building,0
neg_781.jpg,Many people are protesting with placards and arms raised in the building,0
neg_782.jpg,A woman sitting next to her comforting a woman who presses her nose with a tissue,3
neg_783.jpg,"Before several columns are lined up, people gather like holding placards and newspapers.",2
neg_784.jpg,Many people gather and hold a demonstration meeting by holding a placard,2
neg_785.jpg,Many people are marching in the city,2
neg_786.jpg,One black woman is clapping with a strange face while people with placards gather,2
neg_787.jpg,Several men are sitting on the wall where the shutter goes down,0
neg_788.jpg,"In the riots, several people are doing provocations and threats",0
neg_789.jpg,"As women gather and police vehicles are dispatched, a woman is cramming into a police officer",0
neg_79.jpg,A boy turns his back against a woman who reprimands and distorts his face,1
neg_790.jpg,Many people gather near the building and open a banner to protest.,2
neg_791.jpg,"Many black people, including those who wear camouflage clothing and weapons, are lined up with harsh faces",2
neg_792.jpg,The girl is pretending not to listen to her arguing parents,1
neg_793.jpg,Women and men sit in chairs lined up back to back,1
neg_794.jpg,Many people gather under the cold sky,2
neg_795.jpg,Adults are gathered holding children who are thin,1
neg_796.jpg,There are many people who have something like a long stick,2
neg_797.jpg,A man who is looking down from two men and women is holding his head with both hands and facing away with a grumpy expression,1
neg_798.jpg,"People with flags, placards and loudspeakers are gathering and demonstrating",2
neg_799.jpg,Many people with small placards are gathering and marching,2
neg_8.jpg,A woman hugging a child covering her face from behind,3
neg_80.jpg,A woman has a dark expression and is hugging a girl who wears an elbow on the table from behind.,3
neg_800.jpg,"While people wearing black suits gather, two people are carried so that they can be dragged by the police",0
neg_801.jpg,Many people are gathering in an aggressive manner against the back of a car with a raised fire hand,0
neg_802.jpg,Six children sit side by side against a pile of garbage,2
neg_803.jpg,"A group of police armed with shields, helmets, etc. is suppressing the demonstrators.",0
neg_804.jpg,Many people gathered by holding placards and doing demonstrations,2
neg_805.jpg,"Many people are angry, have their heads guarded and turned their backs, fists, and drinks.",0
neg_806.jpg,"While many people gather and hold placards etc., women with paint on their faces are complaining with loudspeakers",2
neg_807.jpg,A black-haired woman is worried and snuggles up to a woman biting a handkerchief,3
neg_808.jpg,"In front of police officers, many people have raised placards and raised voices of protest",2
neg_809.jpg,Many people are marching in the building.,2
neg_810.jpg,"Many people are demonstrating wearing black clothes, wearing sunglasses, and raising both hands",2
neg_811.jpg,A black-haired woman puts her hand on the shoulder of a white woman holding her head and tries to look into her face,3
neg_812.jpg,A little big boy watches over the girl who is shining.,3
neg_813.jpg,Close the eyes and hold the ears so that the girl does not hear the couple fight,1
neg_814.jpg,The mother puts her hand on the boy\'s neck as if strangling,1
neg_815.jpg,Two girls are facing each other and the animal poses with their claws raised,1
neg_816.jpg,Black people gather and spread paper with protest letters,2
neg_817.jpg,People are gathering to surround something burning,2
neg_818.jpg,A woman is cuddling around her shoulder,3
neg_819.jpg,Many people are marching with their arms crossed overhead,2
neg_820.jpg,Many black people are gathering for demonstrations with harsh faces,2
neg_821.jpg,"Many people are marching on the streets between buildings, holding up placards.",2
neg_822.jpg,Lots of people are demonstrating and holding up placards,2
neg_823.jpg,A large number of people gather to raise placards and protest.,2
neg_824.jpg,A man bends near a burning car and looks up to watch out for something,0
neg_825.jpg,Men and women sit close together on the bench,3
neg_826.jpg,"Two women sitting on the couch, holding one hand and crawling with a sunken expression",3
neg_828.jpg,People comforting a woman who covers her face with one hand,3
neg_829.jpg,"Many people gather, the people in the front sit in a cross, the people in the back are standing.",2
neg_83.jpg,A woman is telling something to her daughter who sits on the couch and looks up,3
neg_830.jpg,A woman turns her face and sticks her tongue out.,1
neg_831.jpg,"Many people are crowded, including excited people",0
neg_832.jpg,Many people are gathered and are in a tightly packed state,2
neg_833.jpg,Someone who looks like a policeman is pointing a weapon at a placard or protesters behind the banner,2
neg_834.jpg,"As people gather, one woman raises her hands with a sad face",2
neg_835.jpg,Multiple police officers take men in white clothes,0
neg_836.jpg,"Several people stand and sit side by side, holding placards, etc.",2
neg_837.jpg,Several people are demonstrating by spreading paper or raising their hands on the street,0
neg_838.jpg,Many people gather in the square for a demonstration,0
neg_839.jpg,"While many people gather with umbrellas, one girl holds a placard with both hands",0
neg_84.jpg,"A boy hugging a cushion with a crying face, turning away from his frustrated mother",3
neg_840.jpg,A woman is holding a placard against a gathered policeman,0
neg_841.jpg,A man in red clothes is burning something on the road,0
neg_842.jpg,"In one corner of the demonstration, a man holds a placard with a portrait on his head.",2
neg_843.jpg,Boys and girls in matching red clothes stare at something,2
neg_844.jpg,Soccer player is protesting the referee,0
neg_845.jpg,Several people line up side by side with banners and placards,2
neg_846.jpg,"A large number of people including smartphones, people holding flags and placards are crowded",2
neg_848.jpg,Several people are running on the street,0
neg_85.jpg,People show respect for flowers decorated with flowers,2
neg_850.jpg,"In one corner of the demonstration, a man is spreading his hands diagonally upwards",2
neg_851.jpg,"In a corner where many black people gather, a man opens his mouth and raises his hands to surrender.",2
neg_852.jpg,"In one corner of the demonstration, a woman is protesting",2
neg_853.jpg,"Several people, including people with cameras and microphones, are chasing someone",2
neg_854.jpg,Several people are looking at the screen in a movie theater,2
neg_855.jpg,People holding a placard are demonstrating,2
neg_856.jpg,Many people are working behind the banner and protesting,2
neg_857.jpg,People holding a placard are demonstrating,2
neg_858.jpg,"Next to the police officers in line, several plain clothes are sitting in a chair and participating in the meeting.",2
neg_859.jpg,Several people around support the men who bleed blood from between the eyebrows,0
neg_860.jpg,A woman wrinkled between the eyebrows on the arm of a woman who is about to cry,3
neg_861.jpg,"Many people are excited, raising their arms with their little and index fingers up",2
neg_862.jpg,Many people are walking on the street with demonstrations,2
neg_863.jpg,Many people are demonstrating behind the banner behind the guard,2
neg_864.jpg,Several people are marching on the street,2
neg_865.jpg,One man screaming with a placard in both hands in one corner of the demonstration,2
neg_866.jpg,People are marching in the park with people raising their placards,2
neg_867.jpg,"As people gather, women in the front row are crossing arms with women",2
neg_868.jpg,People holding a placard are marching in the park,2
neg_869.jpg,Many people are gathering for a demonstration,2
neg_870.jpg,People with shields gathered,2
neg_871.jpg,Three women are fighting with each other in a tremendous form,1
neg_872.jpg,"Demonstrations of people, especially women, are making a peace sign and marching",2
neg_873.jpg,People are demonstrating with a cross or placard,2
neg_874.jpg,Several black people are demonstrating with the spread of national flags and placards,2
neg_875.jpg,Several black people are demonstrating by holding a placard behind the banner,2
neg_876.jpg,"In one corner of the march, a woman holds a blue placard with both hands",2
neg_877.jpg,A policeman is speaking to a person lying on a blanket on the street,2
neg_878.jpg,Many people are demonstrating by holding placards with portraits,2
neg_879.jpg,Women in national costumes are demonstrating by raising the orange flag and sticking out fists,2
neg_880.jpg,Several women in a line cling to the person who is ahead with surprised or scared faces,2
neg_883.jpg,A woman is kneeling on the ground and taking a man\'s hand lying on her back,2
neg_884.jpg,"Among the people who are demonstrating, one woman is dressed like an American flag and holds a red placard with both hands",2
neg_885.jpg,Several people surround a lit American flag,2
neg_886.jpg,Many people are protesting with placards and banners,2
neg_887.jpg,"Among the demonstrating people, one man has a heart-shaped heart-shaped placard in front of his chest",2
neg_888.jpg,"During demonstration activities, a woman wearing glasses is holding a fist and raising her voice",2
neg_889.jpg,A man throws something like a trash can while the interviewers surround,2
neg_890.jpg,Four people are protesting lying on their back on a tram rail,2
neg_892.jpg,Several men and women are looking at something with their mouths looking excited,2
neg_893.jpg,Black man wearing sunglasses is talking in front of multiple microphones,2
neg_894.jpg,"In the forest, many blacks are crossing their arms and raising them over their heads to protest",3
neg_895.jpg,A large number of blacks are protesting with their arms crossed,2
neg_896.jpg,Many people are gathering and protesting with placards based on pink,2
neg_897.jpg,Police and demonstration people clashing with helmets are clashing,0
neg_898.jpg,Many people are sitting on the street and demonstrating with yellow-based banners and placards.,2
neg_899.jpg,Man and woman in sunglasses are staring,3
neg_9.jpg,"A woman who distorts her face and covers her mouth, puts her hand on her shoulder",3
neg_90.jpg,A girl with her shoulders and elbows crossing her face in a dissatisfied manner from her mother\'s reprimand,1
neg_900.jpg,People armed with guns line up and introduce hostages,2
neg_901.jpg,"In a movie theater, several men and women are excited and look at the screen and look away.",2
neg_902.jpg,"People, especially women, are demonstrating with a peace sign",2
neg_903.jpg,The woman who opposes the temple is comforting the woman opposite,3
neg_904.jpg,A woman is holding a baby reaching for something in the kitchen,3
neg_905.jpg,Some black children are looking for something in the trash,1
neg_906.jpg,Many people in the store are demonstrating with placards and balloons,2
neg_907.jpg,Many people are watching a game,2
neg_909.jpg,People are marching on the march with people with banners and flags at the head.,2
neg_910.jpg,Two women embracing each other with surprised faces on the screen in a movie theater seat,3
neg_911.jpg,Many people gathered in dark coats and with a sore side,2
neg_912.jpg,People chased by the guard are running away,0
neg_913.jpg,People gather around things like placards that ignite,2
neg_914.jpg,"Many people, mainly women, gather and protest by holding placards.",2
neg_915.jpg,Watching a boy with arms crossed with a face that one woman is in trouble with and a face that another woman is teasing,3
neg_916.jpg,Many men are gathering together,2
neg_917.jpg,Many people are marching on the street between buildings,2
neg_918.jpg,Several people are taking pictures of people lined up by holding a placard beside the road,2
neg_919.jpg,People are spreading a banner with a portrait and marching,2
neg_920.jpg,Many people are demonstrating in the city,2
neg_921.jpg,Many people are gathering for demonstrations,2
neg_922.jpg,A large number of people gather and demonstrate by holding a placard,2
neg_923.jpg,One woman is carried with two arms supported by two,2
neg_924.jpg,Two children sit on the ground and look at the camera,3
neg_925.jpg,Several crunchy children are lining up and looking at the camera,2
neg_926.jpg,Another boy comforts a crying boy,2
neg_927.jpg,"A large number of people are marching on the march, starting with black men in black.",2
neg_928.jpg,Women screaming at a bloody person behind the railing,3
neg_929.jpg,People hold a placard with banknotes and protest,2
neg_93.jpg,A woman supports her from behind so that her baby is not exposed by a doctor\'s injection,3
neg_930.jpg,"In the classroom, students in uniforms see something on the platform for each seat",0
neg_931.jpg,Two girls are sitting on a bench and staring with arms crossed,0
neg_932.jpg,"Several people, including women in swimsuits, are demonstrating the police in front of them",2
neg_933.jpg,6 black children sit on the ground and look at the camera,3
neg_934.jpg,"In a corner of the street, two men are trotting as they crawl their heads",0
neg_935.jpg,The boy talks to the girl who closes her ears and closes her eyes.,0
neg_936.jpg,"In the dimness, a few men and women are surprised and open their mouths to see something",2
neg_937.jpg,Several people are marching with a placard,2
neg_938.jpg,"Many people, including children, are walking on the promenade for demonstrations",2
neg_939.jpg,Several people are marching with placards,2
neg_94.jpg,"People are gathering, hugging and holding their eyes",3
neg_940.jpg,Several people sit in the shaded room and stare at their hands.,1
neg_941.jpg,Women put their hands on each other\'s shoulders to face and comfort each other,3
neg_942.jpg,Many people are demonstrating in the building area,2
neg_943.jpg,"One of the demo group, a man in sunglasses and a knitted cap holds a placard in front of his chest",0
neg_945.jpg,People sit down and look at something like a theater seat,2
neg_946.jpg,Several men with guns are walking along the street under the overpass,0
neg_947.jpg,Another woman sitting next to encourages a woman with a sunk face sitting on her bed,3
neg_948.jpg,A person in a purple shirt is taken by a guard,3
neg_949.jpg,A black child stares at the camera with something in his hand at the trashy waterfront.,1
neg_95.jpg,Girl holding a small child,3
neg_950.jpg,Several high school girls gathered with something like a document in their hands,3
neg_951.jpg,Many black people are hanging out in the shade,2
neg_952.jpg,Many people are packing and demonstrating,2
neg_953.jpg,Many people are protesting in the building,2
neg_954.jpg,The woman next to her crying with a distorted face is encouraging while showing the smartphone screen,3
neg_955.jpg,A man is sitting next to a drowning woman\'s hand and shoulder,3
neg_956.jpg,An old woman wearing a purple hat in one corner of the demonstrators holds a placard with a picture,2
neg_957.jpg,Another man is cheering on his shoulder,3
neg_958.jpg,Three boys stare at something while jumping in amazement,2
neg_959.jpg,"In a protest team gathering in the park, one man is pushing sandals against a woman holding a placard with her face hidden in bandana",0
neg_960.jpg,A female doctor is facing the patient holding her mouth and is counseling,3
neg_961.jpg,Many people are marching around the square pond,2
neg_962.jpg,"Several black men gathered and raised their hands with fists, stones, etc.",2
neg_963.jpg,Several people stand with their placards in hand and are protesting,2
neg_964.jpg,A man is hugging a woman with a crying face,3
neg_965.jpg,A woman is holding on to a man as people surround him,0
neg_966.jpg,Many people gather and are protesting by raising their arms or hitting photos with shoes,2
neg_967.jpg,Many people are gathering and demonstrating with orange flags and fists,2
neg_968.jpg,"Many people gathered for demonstration, including people with orange cloth wrapped around their heads",1
neg_969.jpg,"Many people gathered for some gathering, including people with orange cloth wrapped around their heads",0
neg_970.jpg,Many people are gathering under the blue sky,2
neg_971.jpg,Many people surround the flame and protest something,2
neg_972.jpg,Matched T-shirt men with sunken faces lined up with suitcases and luggage,2
neg_973.jpg,A lot of men who raised their hands,2
neg_974.jpg,Many people with heavy expressions gathered together,2
neg_975.jpg,Several people gather behind the fence to raise flags and spread placards,2
neg_976.jpg,Protesters with most of them wearing pink hats are gathered together.,2
neg_977.jpg,Many people wearing pink hats are protesting,2
neg_978.jpg,Protesters surround a fired puppet,2
neg_979.jpg,Football team boys and coaches line up for a photo shoot,3
neg_98.jpg,A woman dressed in a national costume whispered with a sad face and raised both hands to hold the head,3
neg_980.jpg,Many people are gathering and demonstrating,2
neg_981.jpg,Many people are marching on the streets holding up placards,2
neg_982.jpg,Many people gather for a demonstration at night,2
neg_983.jpg,Many people gather at the night with candles in their hands,2
neg_984.jpg,A man holding a loose child,3
neg_985.jpg,"Many people are marching with banners, flags and placards",2
neg_986.jpg,Several people have placards in their hands and are protesting,2
neg_987.jpg,"Multiple people, including those with photo placards, are lined up towards the camera",2
neg_988.jpg,Several children are standing on the gravel road,3
neg_989.jpg,"Facing the guards, many people are protesting",2
neg_990.jpg,Five black children sit on the ground and reach out for food-like food in the center,3
neg_991.jpg,Several children are sitting on the ground and looking at the camera,3
neg_992.jpg,A large number of people gather in the building and hold a placard for demonstration activities.,2
neg_993.jpg,A lot of people are gathering and demonstrating in the rain,2
neg_994.jpg,Four children are looking into something at once,3
neg_995.jpg,"Many people, especially women, are marching with placards.",2
neg_996.jpg,Three boys and girls are sitting side by side on the couch and are surprised or frightened.,3
neg_997.jpg,"In a corner of the demonstrators, a series of women in reddish turbans are raising their arms.",2
neg_998.jpg,People sit in multiple rows in a large room waiting for the start of the banquet,2
neg_999.jpg,A large number of people gather in the city for demonstration activities,2
neu_1.jpg,A woman wearing a black veil wants to shake hands with another woman wearing a black veil,2
neu_10.jpg,Several men in suits are talking,1
neu_100.jpg,Elderly couple working with open computer,3
neu_1000.jpg,A female instructor teaches several children to study,3
neu_1001.jpg,A woman is explaining a terminal to a man in a suit at the event venue,3
neu_1002.jpg,Black parents and children have message boards in the city,3
neu_1003.jpg,One of two women has a message board,3
neu_1004.jpg,A man is walking around the city in the light of a smartphone,1
neu_1005.jpg,Two women are holding a message board,3
neu_1006.jpg,Black and white have message boards,2
neu_1007.jpg,4 boys are stunned by something,3
neu_1009.jpg,Many people are watching something,2
neu_101.jpg,Children are doing blue body painting on sandy beach,3
neu_1010.jpg,Waiting for several men and women to take a group photo,3
neu_1011.jpg,Two women doing yoga outdoors,3
neu_1012.jpg,Waiting for several men and women to take photos in front of the panel,3
neu_1013.jpg,Several adults are sitting on the stairs and opening brochures,3
neu_1014.jpg,Women dressed in pink gather on a courtyard-style table,3
neu_1015.jpg,Waiting for three model-like women to be photographed,3
neu_1016.jpg,Citizens are trying to surround soldiers collecting motorcycles,0
neu_1017.jpg,Class children are listening to one person,3
neu_1018.jpg,Three girls are sitting on the ground and looking up,3
neu_1019.jpg,Mother combing her daughter\'s long hair in a white room,3
neu_102.jpg,Children are doing blue body painting on sandy beach,3
neu_1020.jpg,Several winners and presenters pose and wait for a photo shoot,3
neu_1021.jpg,Several men are waiting for a photo shoot outdoors,3
neu_1022.jpg,Several men and women are looking at a woman who is standing on the floor alone,3
neu_1023.jpg,Businessman man talking to a man sitting next to,3
neu_1024.jpg,Two women holding a message board in the room,3
neu_1025.jpg,"At the wedding, the groom marks the bride\'s forehead red",3
neu_1026.jpg,Husband holding another child watching wife with unsatisfactory face while holding child,3
neu_1027.jpg,Boys and girls are listening to something in trouble,3
neu_1028.jpg,Three boys are a little surprised to find something,3
neu_1029.jpg,Many soldiers are paying attention to a certain direction,3
neu_103.jpg,Two children have blue body painting,3
neu_1030.jpg,Many people gathered outside wearing pink hats,2
neu_1031.jpg,Several women are watching many people wearing pink hats,2
neu_1032.jpg,Many people are walking up with message boards,2
neu_1033.jpg,Several men and women are talking at the event venue,3
neu_1034.jpg,Someone who is wearing sunglasses on the forehead is stunned,2
neu_1035.jpg,Many people wearing pink hats gather in the square,2
neu_1036.jpg,Many people in black clothes line up with a banner,2
neu_1037.jpg,Many people occupy the road with placards,2
neu_1038.jpg,Many people wearing pink hats gathered in front of the building with placards,2
neu_1039.jpg,Two players are competing for a soccer ball,0
neu_104.jpg,Two children have blue body painting,2
neu_1040.jpg,Several female soldiers are marching side by side,3
neu_1041.jpg,Little girl kissing baby,3
neu_1042.jpg,Several people out of a lot of people have a message board,0
neu_1043.jpg,A child with a shoulder in the crowd is holding a placard,0
neu_1044.jpg,A woman and a man cuddled in front of the event booth and were waiting for a photo shoot.,3
neu_1045.jpg,Father and girl playing on sandy beach,3
neu_1046.jpg,The police are guarding the building,0
neu_1047.jpg,Two women are holding a placard with a pig,2
neu_1049.jpg,Many soldiers are marching with flags raised,3
neu_105.jpg,A man is trying to speak with a loudspeaker,2
neu_1050.jpg,Many people wearing pink hats are gathering and watching,2
neu_1051.jpg,A man in a suit is talking to a woman at an event booth,3
neu_1052.jpg,A girl with a torch placard is in a stroller,3
neu_1053.jpg,Many women are marching with a banner,2
neu_1054.jpg,Several men and women and children are standing on the message board,2
neu_1055.jpg,Several men and women are taking a commemorative photo with a placard,2
neu_1056.jpg,Two men pose for a photo shoot,2
neu_1057.jpg,Police officer talking to someone in the crowd,1
neu_1058.jpg,Two women chatting with a pink placard,2
neu_1059.jpg,A person watches the message board in front of the crowd,2
neu_106.jpg,A woman is speaking using a loudspeaker,2
neu_1060.jpg,Several men and women are chatting together at the railing,1
neu_1061.jpg,A man in a Y-shirt is making a message board,2
neu_1062.jpg,Several businessperson men and women are talking around the terminal,3
neu_1063.jpg,Several men and women are walking beside the building,0
neu_1064.jpg,Woman standing with a message board,2
neu_1065.jpg,A woman stands with the placard of the Statue of Liberty,2
neu_1066.jpg,Several women have American flags and message boards,2
neu_1067.jpg,Many people are walking up with placards,2
neu_1068.jpg,Many people are marching with pink placards,2
neu_1069.jpg,A woman in a wheelchair is walking in the city with the crowd while being pushed by an assistant,2
neu_107.jpg,Several men and women are gathering and chatting in the city,0
neu_1070.jpg,People wearing pink hats are walking with message boards,2
neu_1071.jpg,Several men and women are walking with a placard,2
neu_1072.jpg,Many people sit on the ground and spread food on the seats,3
neu_1073.jpg,Several men and women are dancing in black costumes,3
neu_1074.jpg,Several men and women in suits are talking at the event venue.,3
neu_1075.jpg,A girl wearing a pink hat is carrying a shoulder wheel,3
neu_1076.jpg,Men stand up with message boards among many people,2
neu_1077.jpg,A man in a skirt and pants stands with a message board,2
neu_1078.jpg,Many people wearing pink hats are gathering up with a message board,2
neu_1079.jpg,A girl wearing a pink hat is carrying a shoulder wheel,3
neu_108.jpg,Many people are applying mud on the sandy beach,0
neu_1080.jpg,Many people in the city are marching with placards,2
neu_1081.jpg,A woman watches a man operating a smartphone,0
neu_1082.jpg,A crowd gathered with pink hats,0
neu_1084.jpg,A man explains to several men and women while operating the terminal,2
neu_1087.jpg,Many people in black and white brick costumes are gathering on the road,2
neu_1088.jpg,A crowd with a pink hat is holding a message board,2
neu_1089.jpg,Parents and children dressed like the Statue of Liberty are participating in the demonstration,3
neu_109.jpg,Children are getting blue body painting on sandy beach,3
neu_1090.jpg,A woman is singing with a few clashes around a duo who strikes a drum in the city,2
neu_1091.jpg,Several women sang in the city,2
neu_1092.jpg,A woman is singing with a few clashes around a duo who strikes a drum in the city,2
neu_1093.jpg,Many people wearing pink hats are gathering and paying attention to something,0
neu_1094.jpg,Several men marching while playing trumpets and trombones,2
neu_1095.jpg,Several men and women in business people are waiting for a photo shoot in front of the panel,3
neu_1096.jpg,A woman wearing sunglasses is talking to another person with a message board,2
neu_1097.jpg,There are people in the crowd who wear glasses with sunglasses on their heads,0
neu_1098.jpg,The person who lowered the message board from the neck is participating in the march in a wheelchair,2
neu_1099.jpg,An elderly woman with a pink scarf is trying to take out her smartphone from her pocket,2
neu_11.jpg,Two women are walking on the pedestrian crossing with a message board while being barricade by the police,1
neu_110.jpg,Three men and women have blue mud on their face and body,3
